name, author, rating, format, year
Armed and Dangerous: The Ultimate Battle Plan for Targeting and Defeating the Enemy,John Ramirez,4.8,Paperback,2017
The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,4.7,Paperback,1997
Same Kind of Different As Me: A Modern-Day Slave~ an International Art Dealer~ and the Unlikely Woman Who Bound Them Together,Ron Hall,4.8,Kindle,2008
The Mind Illuminated: A Complete Meditation Guide Integrating Buddhist Wisdom and Brain Science for Greater Mindfulness,John Yates,4.7,Paperback,2017
Holy Roar: 7 Words That Will Change The Way You Worship,Chris Tomlin,4.7,Hardcover,2018
Japanese Culture: The Religious and Philosophical Foundations,Roger J. Davies,3.8,Paperback,2016
The Fuller's Apprentice (The Chronicles of Tevenar Book 1),Angela Holder,4.3,Kindle,2015
Surprised by God: How I Learned to Stop Worrying and Love Religion,Danya Ruttenberg,4.4,Paperback,2009
The Complete Jewish Study Bible: Illuminating the Jewishness of God's Word; Hardcover Edition,,4.6,Hardcover,2016
Breaking The Hex: Life With God After The Cross Killed Religion,Roger Fields,5.0,Paperback,2017
Little Blue Truck's Springtime,Alice Schertle,4.1,Board book,2018
Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,4.4,Kindle,2017
Things Fall Apart,Chinua Achebe,4.3,Paperback,1994
The Death of the Angry Black Woman,,4.9,Paperback,2018
American Gods: The Tenth Anniversary Edition: A Novel,Neil Gaiman,4.4,Kindle,2011
Integral Spirituality: A Startling New Role for Religion in the Modern and Postmodern World,Ken Wilber,4.2,Paperback,2007
Where the Crawdads Sing,Delia Owens,4.8,Hardcover,2018
H.G. Wells: The Science Fiction Collection,,,Audible Audiobook,2019
Eleanor Oliphant Is Completely Fine: A Novel,Gail Honeyman,4.6,Kindle,2017
Ordinary Grace,William Kent Krueger,4.6,Paperback,2014
Little Fires Everywhere,Celeste Ng,4.3,Kindle,2017
The Hideaway,Lauren K. Denton,4.5,Kindle,2017
Loyalty: Episode 1,,3.6,Kindle Edition,2019
Up from the Sea: A Whose Waves These Are Novella,Amanda Dykes,5.0,Kindle,2019
Sea Changes: Sea Adventure Women's Fiction (Seafarers Book 1),Ruth Hay,4.2,Kindle,2015
Rent Money: A Hood Comedy,Natavia,4.8,Kindle,2019
Flowers in the Snow (The Edenville Series Book 1),Danielle Stewart,4.6,Kindle Edition,2015
We Were the Lucky Ones: A Novel,Georgia Hunter,4.8,Paperback,2018
The Scribner Anthology of Contemporary Short Fiction: 50 North American Stories Since 1970 (Touchstone Books (Paperback)),Michael Martone,4.2,Paperback,2007
Faded Over You,,4.4,Kindle Edition,2018
Always and Forever: A Sweet & Clean Historical Romance (Second Chance Brides Book 7),Wendy Lindstrom,4.4,Kindle,2016
STILL I WILL FOLLOW (A Miller's Creek Novel Book 7),Cathy Bryant,4.9,Kindle,2017
STILL I WILL FOLLOW (A Miller's Creek Novel Book 7),Cathy Bryant,4.9,Kindle,2017
Meet Cute,Helena Hunting,4.4,Kindle,2019
Not So Prince Charming: A Dirty Fairy Tale,Lauren Landish,4.8,Kindle,2019
The Goldfinch: A Novel (Pulitzer Prize for Fiction),Donna Tartt,3.8,Paperback,2015
Beneath a Scarlet Sky: A Novel,Mark Sullivan,4.8,Paperback,2017
The Tuscan Child,Rhys Bowen,4.3,Paperback,2018
America's First Daughter: A Novel,Stephanie Dray,4.7,Paperback,2016
The Emotional Craft of Fiction: How to Write the Story Beneath the Surface,Donald Maass,4.7,Paperback,2016
Origin: A Children of the Spear Novella,Rhett Gervais,4.2,Kindle,2019
The Storyteller's Secret: A Novel,Sejal Badani,4.7,Kindle,2018
The President Is Missing: A Novel,James Patterson,4.3,Kindle,2018
An American Marriage (Oprah's Book Club): A Novel,Tayari Jones,4.4,Kindle,2018
The 28th Gate: Volume 1,Christopher C. Dimond,4.4,Kindle,2018
The Earl's Unsuitable Bride: A Sweet & Clean Historical Romance (The Chase Brides Book 1),Lauren Royal,4.5,Kindle,2015
The Watchmaker's Daughter (Glass and Steele Book 1),C.J. Archer,4.3,Kindle,2016
A Prairie Heritage: The Early Years,Vikki Kestell,4.9,Kindle,2017
Two Tocks before Midnight: A 19th Century Historical Murder Mystery Novella (The Agora Mystery Series Book 1),Clay Boutwell,4.4,Kindle,2012
What the Wind Knows,Amy Harmon,4.8,Kindle,2019
The Change (Unbounded Series Book 1),Teyla Branton,4.5,Kindle,2013
The Defender of Rebel Falls: A Medieval Science Fiction Adventure (The William Whitehall Adventures Book 1),Erik Christensen,4.6,Kindle,2017
The Runaway Children: Gripping and heartbreaking historical fiction,Sandy Taylor,4.6,Paperback,2017
She Got Love for A Miami Boss 3,,4.8,Kindle Edition,2019
Sold on a Monday: A Novel,Kristina McMorris,4.3,Kindle,2018
A Suite Deal: A Clean Small-Town Romance (Suite Love in Buttermilk Falls Book 1),Sue Gibson,3.9,Kindle,2019
Less (Winner of the Pulitzer Prize): A Novel,Andrew Sean Greer,3.7,Kindle,2017
Loving The Wrong Man,Mia Black,4.6,Kindle,2016
A BRIDGE UNBROKEN (A Miller's Creek Novel Book 5),Cathy Bryant,4.7,Kindle,2014
Fact Vs. Fiction: Teaching Critical Thinking Skills in the Age of Fake News,,5.0,Paperback,2018
The Perfect Family: An unputdownable psychological thriller with a heartstopping twist,Shalini Boland,4.5,Paperback,2018
Callie: inspirational women's fiction (The Women of Valley View Book 1),Sharon Srock,4.7,Kindle,2015
For Once in My Life: An absolutely perfect laugh out loud romantic comedy,Colleen Coleman,3.8,Kindle,2018
Fallen Star (Project Gauntlet Book 1),Richard Turner,4.3,Kindle,2017
It's An Amish Life: An anthology of Amish Romance,,,Kindle Edition,2019
An Elephant in the Garden: Inspired by a True Story,Michael Morpurgo,4.6,Paperback,2013
That Bona Fide Hood Love: Kaseem and Kasslyn (Standalone),Shvonne Latrice,4.9,Kindle,2019
Flight of the Sparrow: A Novel of Early America,Amy Belding Brown,4.5,Paperback,2014
The Alice Network: A Novel,Kate Quinn,4.7,Kindle,2017
The Wesleyan Anthology of Science Fiction,,4.6,Paperback,2010
Then She Was Gone: A Novel,Lisa Jewell,4.3,Kindle,2018
My Time,Bradley Bleckwehl,,Kindle,2019
The North Star: Fast-Paced Scifi Action Adventure (Galactic Sentinel - Book One),Killian Carter,4.2,Kindle,2019
All the Ugly and Wonderful Things: A Novel,Bryn Greenwood,4.3,Paperback,2017
The Best Things in Life,Kate Sweeney,5.0,Kindle,2019
Self-Editing for Fiction Writers~ Second Edition: How to Edit Yourself Into Print,,4.6,Paperback,2004
Meant for Me (The Carlyle Women Book 1),Lyn Cote,4.3,Kindle,2018
Desperate 4 Love,,,Kindle Edition,2019
The Science Fiction Hall of Fame~ Vol. 1: 1929-1964,Robert Silverberg,4.6,Paperback,2005
The Bride Wore Coveralls (Racing Book 1),Debra Ullrick,4.6,Kindle,2017
The Bride Wore Coveralls (Racing Book 1),Debra Ullrick,4.6,Kindle,2017
Red War (A Mitch Rapp Novel Book 15),Vince Flynn,4.1,Kindle,2018
The Witch Elm: A Novel,Tana French,3.4,Kindle,2018
Before We Were Yours: A Novel,Lisa Wingate,4.7,Kindle,2017
What She Don't Know (Her Secret Love Series Book 1),Mia Black,4.6,Kindle,2018
Without Law,Eric Vall,4.5,Kindle,2019
The Valens Legacy: Publisher's Pack 6: The Valens Legacy~ Book 11-12,,,Audible Audiobook,2019
Mission Improbable (Carrie Hatchett~ Space Adventurer Series Book 1),J.J. Green,4.1,Kindle,2015
The Year's Best Science Fiction: Thirty-Fifth Annual Collection,,4.3,Paperback,2018
The One,John Marrs,4.3,Kindle,2018
A Gentleman in Moscow: A Novel,Amor Towles,4.7,Kindle,2016
You're My Kind,Clare Lydon,4.7,Kindle,2019
The Norton Anthology of Short Fiction (Shorter Eighth Edition),Richard Bausch,4.2,Paperback,2015
Thicker than Blood (Thicker than Blood series Book 1),C. J. Darlington,4.5,Kindle,2013
Caroline's Love (Mail Order Brides of Hickory Stick Book 1),Patricia PacJac Carroll,4.5,Kindle,2014
When You're Gone: A heartbreaking page turner full of family secrets,Brooke Harris,4.7,Kindle,2019
When You're Gone: A heartbreaking page turner full of family secrets,Brooke Harris,4.7,Kindle,2019
The Year's Best Science Fiction and Fantasy Volume 13,Jonathan Strahan,,Paperback,2019
Necessary Lies: A Novel,Diane Chamberlain,4.6,Kindle,2013
The Desolation: A World on Fire Book 1,C.R. Watson,4.7,Kindle,2016
Born To Magic (Tales Of Nevaeh Book 1),David Wind,4.6,Kindle,2015
How Fiction Works (Tenth Anniversary Edition): Updated and Expanded,James Wood,5.0,Paperback,2018
The Big Book of Science Fiction,Jeff VanderMeer,4.3,Paperback,2016
Obsession Made Me Do It,Nychol Munroe,4.7,Kindle,2019
Silk Road: A haunting story of adventure~ romance and courage,Colin Falconer,4.2,Kindle,2017
Love On The Low (secret love series Book 1),Mia Black,4.5,Kindle,2017
What If? Writing Exercises for Fiction Writers (3rd Edition),Anne Bernays,4.3,Paperback,2009
The Nightingale: A Novel,Kristin Hannah,4.8,Paperback,2017
It All Comes Back to You: A Book Club Recommendation!,Beth Duke,4.8,Paperback,2018
Where the Forest Meets the Stars,Glendy Vanderah,4.7,Kindle,2019
The Atlantis Girl (The Atlantis Saga Book 1),S.A. Beck,3.7,Kindle,2015
So Unlike Me (Winning Your Heart Book 1),Nikki Lynn Barrett,4.3,Kindle,2017
The Hope Jar (Free Preview) (The Prayer Jars Book 1),Wanda E. Brunstetter,4.5,Kindle,2018
Tom Clancy Oath of Office (A Jack Ryan Novel Book 19),Marc Cameron,4.1,Kindle,2018
Stealing Power: Absolutely gripping crime fiction full of unputdownable mystery and suspense (Detectives Kane and Colt Crime Thriller Series Book 1),Bo Brennan,4.2,Kindle,2014
Heart So Reckless: A Standalone Novel,K.C. Mills,4.9,Kindle,2019
Lies and F*ckery 2,King Benjamin,5.0,Kindle,2019
The Other Woman: A Novel,Daniel Silva,4.4,Kindle,2018
The Girl Who Lived: A Thrilling Suspense Novel,Christopher Greyson,4.4,Paperback,2017
Out of a Dream (Sandy Cove Series Book 1),Rosemary Hines,4.3,Kindle,2014
The Book Thief,Markus Zusak,4.6,Paperback,2007
Kahayatle (Apocalypsis Book 1),Elle Casey,4.5,Kindle,2012
PILGRIMAGE OF PROMISE (A Miller's Creek Novel Book 4),Cathy Bryant,4.7,Kindle,2013
Love Has No Limits 2: Rocky's Ending and Beginning,,,Kindle,2019
Posed To Be In Love,Kee Nicole,5.0,Kindle,2019
Surviving The Evacuation~ Book 1: London,Frank Tayell,4.2,Kindle,2013
The Tattooist of Auschwitz: A Novel,Heather Morris,4.6,Kindle,2018
Writing Fiction: The Practical Guide from New York's Acclaimed Creative Writing School,Gotham Writers' Workshop,4.6,Paperback,2003
I Love You~ But I Don't Mean To,,4.4,Kindle Edition,2018
Flirty Thirty (Nerdy Thirties Book 1),Cassie Mae,4.3,Kindle,2016
True Fiction (Ian Ludlow Thrillers Book 1),Lee Goldberg,4.4,Kindle,2018
The Point of Light (Historical Fiction Book 1),John Ellsworth,4.5,Kindle,2019
Pachinko (National Book Award Finalist),Min Jin Lee,4.5,Kindle,2017
American Science Fiction: Eight Classic Novels of the 1960s 2C BOX SET,,,Hardcover,2019
The Hole: Hard Science Fiction,Brandon Q. Morris,4.0,Kindle,2019
LGBTQ Fiction and Poetry from Appalachia,Jeff Mann,5.0,Paperback,2019
Still Life With Murder (Nell Sweeney Mystery Series Book 1),P.B. Ryan,4.4,Kindle,2010
Matchmaking the Billionaire (Billionaires & Babies Book 2),Leslie North,4.6,Kindle,2019
Nine Perfect Strangers,Liane Moriarty,3.4,Kindle,2018
The Great Alone: A Novel,Kristin Hannah,4.6,Kindle,2018
Soldier of Fortune: A Gideon Quinn Adventure (The Fortune Chronicles Book 1),Kathleen McClure,4.5,Kindle,2015
For the Telling (WeHo Book 13),,5.0,Kindle,2019
Prototype D (Prototype D Series Book 1),Jason D. Morrow,4.3,Kindle,2015
The Blue Forces: Gay Military Romance,,2.5,Kindle Edition,2019
Choices,Lyn Gardner,4.9,Kindle,2019
The Fortress: A Historical Fiction Novel Based On A WW2 True Story,Jonathan Hillinger,4.7,Kindle,2019
The Extraordinary Life of Sam Hell: A Novel,Robert Dugoni,4.7,Paperback,2018
Hybrids (Underlayes),T. A. Moorman,4.4,Kindle,2018
Moving On: A Contemporary Christian Romance (Ghost Of The Past Book 1),Trisha Grace,4.1,Kindle,2012
Lost Valley (Extinction Survival Book 1),Walt Browning,4.8,Kindle,2019
Love at First Bark (Free Short Story): A Novella for Dog Lovers (Love Unleashed Book 0),Dana Mentink,4.5,Kindle,2017
The Rose and The Thorn (MacPherson Brides Book 1),Mischelle Creager,4.4,Kindle,2015
Broken World: A Post-Apocalyptic Zombie Novel,Kate L. Mary,4.5,Kindle,2014
The Colony: Genesis (The Colony~ Vol. 1),Michaelbrent Collings,4.1,Kindle,2014
Flash Fiction Forward: 80 Very Short Stories,James Thomas,3.9,Paperback,2006
The Spirit Keeper: A Novel,K. B. Laugheed,4.6,Paperback,2013
Rogue Mate: A Science Fiction Alien Romance (Rogue Star Book 1),Elin Wyn,4.2,Kindle,2019
Collected Fictions,Jorge Luis Borges,4.5,Paperback,1999
The Aliomenti Saga Box Set (Books 1-3),Alex Albrinck,4.1,Kindle,2013
Her Husband~ My Savage 3,,4.9,Kindle Edition,2019
The Ravagers Box Set: Episodes 1-3,Alex Albrinck,4.3,Kindle,2017
Uncommon Loyalty: DT7 - Book 2 (Dragon Team Seven),Toby Neighbors,4.8,Kindle,2019
When I Was Yours: Absolutely heartbreaking World War 2 historical fiction,Lizzie Page,,Kindle,2019
Guarding Her Heart,Marian Snowe,4.6,Kindle,2019
Christmas Key: A Three Book Box Set of Holiday Romance,Stephanie Taylor,4.0,Kindle,2019
Silver Fox (Bridge to Abingdon Book 4),Tatum  West,4.8,Kindle,2019
The German Midwife: A new voice in historical fiction for 2019,Mandy Robotham,4.5,Kindle,2018
Starstruck,Brenda Hiatt,4.3,Kindle,2013
The Planetsider: (A Post Apocalyptic Science Fiction Thriller) (The Planetsider Trilogy Book 1),G J Ogden,4.3,Kindle,2018
Between 2 Fires,,,Kindle Edition,2019
Take Care of You (Taking Care Book 1),Gianni Holmes,4.4,Kindle,2019
The Complete Fiction of H. P. Lovecraft (Chartwell Classics),,4.7,Hardcover,2016
The Final Homestead: EMP Survival in a Powerless World,James Hunt,4.3,Kindle,2019
First Lessons: A Strong Woman in the Middle Ages (A Medieval Tale Book 1),Lina J. Potter,3.8,Kindle,2018
The Secret Orphan: A gripping historical novel,Glynis Peters,4.4,Kindle,2018
Past Tense: A Jack Reacher Novel,Lee Child,3.9,Kindle,2018
Writing Fiction For Dummies,Randy Ingermanson,4.6,Paperback,2009
Guilt: A Passion Patrol Novel - Police Detective Fiction Books With a Strong Female Protagonist Romance,Emma Calin,4.7,Kindle,2018
White Rose~ Black Forest,Eoin Dempsey,4.6,Kindle,2018
The Story Of Us: A Secret Baby Romance (Serenity House Book 1),Molly O'Keefe,4.4,Kindle,2018
Narration in the Fiction Film,David Bordwell,3.5,Paperback,1985
The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.2,Paperback,1991
New Beginnings (Aspen Falls Book 1),Ellen Anderson,3.7,Kindle,2018
The Kimberley Secret: A Jack Rogan Mysteries Prequel,Gabriel Farago,4.4,Kindle,2018
BattleTech: A Clever Bit of Fiction: Kell Hounds Ascendant 3 (Kell Hounds Trilogy),Michael A. Stackpole,5.0,Kindle,2019
The Ragged Edge of Night,Olivia Hawker,4.5,Kindle,2018
Qualify (The Atlantis Grail Book 1),Vera Nazarian,4.5,Kindle,2014
Flash!: 100 Stories by 100 Authors (Flash Fiction Anthologies) (Volume 2),Dani J Caile,5.0,Paperback,2017
The Year’s Best Science Fiction & Fantasy~ 2018 Edition,Rich Horton,3.4,Kindle,2018
Ready Player One,Ernest Cline,4.6,Kindle,2011
Arena 1 (Book #1 in the Survival Trilogy),Morgan Rice,3.9,Kindle,2016
BEAR CREEK (SAGE COUNTRY Book 1),Dan Arnold,4.4,Kindle,2013
The Hidden Ship,Mark Wayne McGinnis,4.4,Kindle,2019
The Billionaire's Secret Heir (The Billionaire Surprise Series Book 5),Emma St. Clair,4.9,Kindle,2019
Warriors' Embrace: A Reverse Harem Romance (The Swirl Book 3),Michele Mills,4.7,Kindle,2019
Making Shapely Fiction,Jerome Stern,4.5,Paperback,1991
Beyond the Shadow of Night,Ray Kingfisher,4.5,Kindle,2019
Shattered Star,Tiffany Forbes,5.0,Kindle,2019
The Real Dopeboyz of Murderville: A St. Louis Hood Love,Mesha Mesh,4.8,Kindle,2019
An Orphan’s War: One of the best historical fiction books you will read this year,Molly Green,4.4,Kindle,2018
The Forgiving Jar (Free Preview) (The Prayer Jars Book 2),Wanda E. Brunstetter,4.1,Kindle,2018
Watch Her Burn,Em Stevens,4.8,Kindle,2019
Duck for Cover (Nuclear Survival: Northern Exposure Book 2),Harley Tate,4.9,Kindle,2019
A Killer's Mind (Zoe Bentley Mystery Book 1),Mike Omer,4.6,Kindle,2018
Fell For The Plug Next Door,Candi B,4.8,Kindle,2019
The complete novels of Charles Dickens,Charles Dickens,4.6,Hardcover,
Nonfiction Sight Word Readers Parent Pack Level A: Teaches 25 key Sight Words to Help Your Child Soar as a Reader!,Liza Charlesworth,4.7,Paperback,2015
Girl Last Seen: A gripping psychological thriller with a shocking twist,Nina Laurin,3.9,Paperback,2017
Watch Her Burn,Em Stevens,4.8,Kindle,2019
Uptown Hustle 2: The Saga Continues,La'Mya Morris,4.6,Kindle,2014
The Very Best of the Best: 35 Years of The Year's Best Science Fiction,,4.2,Kindle,2019
An Orphan’s War: One of the best historical fiction books you will read this year,Molly Green,4.4,Kindle,2018
All About Us: A Hood Love Story,Chante Amor,4.7,Kindle,2019
All the Light We Cannot See: A Novel,Anthony Doerr,4.6,Kindle,2014
Pretty Broken Girl: An Unconventional Love Story,Jeana E. Mann,4.5,Kindle,2015
Mrax (The Galaxos Crew Book 5),,4.6,Kindle,2019
The Complete Leatherstocking Tales ( A to Z Classics ),,,Kindle Edition,2019
The Light Between Oceans,M.L. Stedman,4.5,Paperback,2013
Enticed by a Thug Love 3,Kelly Marie,5.0,Kindle,2019
The Billionaire's Secret Heir (The Billionaire Surprise Series Book 5),Emma St. Clair,4.9,Kindle,2019
A Killer's Mind (Zoe Bentley Mystery Book 1),Mike Omer,4.6,Kindle,2018
Alpha and Armani: Capturing A Hitta's Heart,A.J. Davidson,4.9,Kindle,2018
Rich People Problems (Crazy Rich Asians Trilogy Book 3),Kevin Kwan,4.6,Kindle,2017
Spilled Milk: Based on a true story,K.L Randis,4.7,Paperback,2013
Rich People Problems (Crazy Rich Asians Trilogy Book 3),Kevin Kwan,4.6,Kindle,2017
Made For You,J.P. Oliver,4.9,Kindle,2019
Parallax (The Starfire Wars Book 3),Jenetta Penner,5.0,Kindle,2019
Spilled Milk: Based on a true story,K.L Randis,4.7,Paperback,2013
The Victory Garden: A Novel,Rhys Bowen,4.5,Kindle,2019
Something in the Water: A Novel,Catherine Steadman,3.8,Kindle,2018
The Orphan Sisters: An utterly heartbreaking and gripping World War 2 historical novel,Shirley Dickson,4.6,Kindle,2019
His Last Goodbye / A Legend Never Dies: 2 Book Bell Hath No Fury Crime Thriller Box Set,,,Kindle Edition,2019
The Universe Builders: Bernie and the Putty: (humorous fantasy and science fiction for young adults),Steve LeBel,4.6,Paperback,2014
Because You Loved Me: A Clean Billionaire Romance (The Billionaires of Sawgrass Book 1),Delaney Cameron,5.0,Kindle,2019
Flash Fiction: 72 Very Short Stories,,3.9,Paperback,1992
Sister Mary #1 (Nuns and Cowboys Series),Katie Wyatt,3.9,Kindle,2017
The Handmaid's Tale,Margaret Atwood,4.1,Kindle,1986
The Norton Anthology of Short Fiction~ Shorter 7th Edition,Richard Bausch,4.2,Paperback,
The Displaced: Fall of a Fortress — One of the Best Historical Fiction Books of 2018: Volume 1 of 3,Frieda Watt,4.5,Kindle,2018
Sister Sable (The Mad Queen Book 1),T. Mountebank,4.3,Kindle,2015
The Displaced: Fall of a Fortress — One of the Best Historical Fiction Books of 2018: Volume 1 of 3,Frieda Watt,4.5,Kindle,2018
Sister Sable (The Mad Queen Book 1),T. Mountebank,4.3,Kindle,2015
Storm Fleet (The Pillar Universe Book 1),Tim Niederriter,4.0,Kindle,2018
With This Ring (Windswept Bay Book 6),Debra Clopton,4.6,Kindle,2017
The Outsider: A Novel,Stephen King,4.4,Kindle,2018
Catching a Coyote (Coyote Bound Book 4),Serenity Snow,5.0,Kindle,2019
The Spirit of Science Fiction: A Novel,Roberto Bolaño,4.5,Hardcover,2019
Send Down the Rain: New from the author of The Mountains Between Us and the New York Times bestseller Where the River Ends,Charles Martin,4.7,Kindle,2018
The First Lady,James Patterson,4.3,Kindle,2019
Worlds Away: A Sci-Fi Action/Adventure Space Opera,J.L. Hendricks,4.7,Kindle,2019
Recklessly In Love With a Detroit Bad Boy,Miss Candice,4.8,Kindle,2019
Good Girl (Quick & Steamy Collection),Olivia M. Hamilton,3.4,Kindle,2013
Montana Untamed (Bear Grass Springs~ Book One): Bear Grass Springs~ Book One,Ramona Flightner,4.4,Kindle,2018
Mesmerized: The Best Love Comes from A Thug,Bianca Marie,4.8,Kindle,2018
The Viking (The Viking Series Book 1),Marti Talbott,4.2,Kindle,2010
Cowboy Fairytales: Books 1 & 2,Lacy Williams,4.4,Kindle,2017
She Fell in Love with a Miami Kingpin,Tee Jae,4.8,Kindle,2018
Destination Wedding,Jason Collins,4.8,Kindle,2019
Real Project Chicks Of Miami: A Hood Love Story,B. Richemond,4.3,Kindle,2019
Our Ghetto Love: Onyx and Caution,,5.0,Kindle,2019
A Tormented Bride for the Courageous Cowboy: A Historical Western Romance Book,Etta Foster,4.7,Kindle,2019
You Got A Whole Wife At Home: A Hood Love Standalone,,4.4,Kindle Edition,2019
One Step at a Time,,5.0,Kindle Edition,2019
The Life We Bury,Allen Eskens,4.4,Kindle,2014
Winter World (The Long Winter Book 1),A.G. Riddle,4.7,Kindle,2019
Ship's Log (The Alliance Book 1),,3.4,Kindle,2019
A Lady of Esteem (Hawthorne House): A Novella,Kristi Ann Hunter,4.4,Kindle,2015
Lethal White (A Cormoran Strike Novel Book 4),Robert Galbraith,4.5,Kindle,2018
Red Paws Inn,Robin Roseau,4.6,Kindle,2019
The Complete Last War Series (Books 1 - 7): A Post-Apocalyptic EMP Survival Thriller,Ryan Schow,4.7,Kindle,2018
Alien Brute: A Sci-Fi Alien Romance (Vaxxlian Mates Book 4),Sue Mercury,4.5,Kindle,2019
Twice Shy (The Power of Love Book 1),Mona Ingram,4.5,Kindle,2019
Twice Shy (The Power of Love Book 1),Mona Ingram,4.5,Kindle,2019
China Rich Girlfriend: A Novel (Crazy Rich Asians Trilogy Book 2),Kevin Kwan,4.3,Kindle,2015
First Wave (Northwest Counter-Terrorism Taskforce Book 1),Lisa Phillips,4.8,Kindle,2019
Central American Mythology: Captivating Myths of Gods~ Goddesses~ and Legendary Creatures of Ancient Mexico and Central America,,4.4,Kindle Edition,2019
Fiction 100: An Anthology of Short Fiction (13th Edition),,3.7,Paperback,2011
Broken Empire: In The Hands Of A Boss,Kesh Nicole,5.0,Kindle,2018
Wonderbook (Revised and Expanded): The Illustrated Guide to Creating Imaginative Fiction,Jeff VanderMeer,4.5,Paperback,2018
The Winter Sea,Susanna Kearsley,4.5,Paperback,2010
Love~ From A to Z (Novella),Robin Alexander,5.0,Kindle,2019
Literature: Approaches to Fiction~ Poetry~ and Drama,Robert DiYanni,3.9,Paperback,
Threshold,David Luquer,4.0,Kindle,2019
My Savage and His Side Chick 2: The Finale,B. Love,4.7,Kindle,2019
Freedom's Fire Box Set: The Complete Military Space Opera Series (Books 1-6),Bobby Adair,4.6,Kindle,2019
TEXAS ROADS (A Miller's Creek Novel Book 1),Cathy Bryant,4.6,Kindle,2010
On the Path of Vengeance: A Historical Western Adventure Book,Austin Grayson,4.6,Kindle,2019
The Silent Wife: A gripping emotional page turner with a twist that will take your breath away,Kerry Fisher,4.2,Kindle,2017
The Forgotten Hours,Katrin Schumann,4.2,Kindle,2019
Rules of Survival: A Post-Apocalyptic EMP Survival Thriller (Survival Rules Series Book 1),Jack Hunt,4.5,Kindle,2019
Girls on the Line: A Novel,Aimie K. Runyan,4.7,Kindle,2018
Broken Stars: Contemporary Chinese Science Fiction in Translation,Ken Liu,4.1,Hardcover,2019
Sarah's Smile (The Daughters of Riverton Book 1),Dawn Kinzer,4.6,Kindle,2016
Dark Sacred Night (A Renée Ballard and Harry Bosch Novel Book 1),Michael Connelly,4.5,Kindle,2018
On the Hooves of Horses,,5.0,Kindle Edition,2018
The Killer Collective,Barry Eisler,4.3,Kindle,2019
Origin: A Novel (Robert Langdon),Dan Brown,4.2,Kindle,2017
Writing Interactive Fiction with Twine,Melissa Ford,4.7,Kindle,2016
Strange Days (Bill of the Dead Book 1),Rick Gualtieri,4.9,Kindle,2019
Speculative Everything: Design~ Fiction~ and Social Dreaming (The MIT Press),Anthony Dunne,4.0,Hardcover,2013
A Bound Heart,Laura Frantz,4.5,Kindle,2019
The Idea: The Seven Elements of a Viable Story for Screen~ Stage or Fiction,Erik Bork,4.9,Paperback,2018
A Dangerous Fortune: A Novel,Ken Follett,4.4,Kindle,2010
Murder Under A Mystic Moon (Chintz 'n China Book 3),Yasmine Galenorn,4.6,Kindle,2016
Sorry for Existing: Contemporary YA with a sci-fi twist,Russell Nohelty,4.5,Kindle,2016
The Titan Probe: Hard Science Fiction (Ice Moon Book 2),Brandon Q. Morris,4.6,Kindle,2018
The Way Home: New and Lengthened (Amish Christian Romance) (The Amish Millers Get Married Book 1),Ruth Hartzler,4.4,Kindle,2018
Astounding: John W. Campbell~ Isaac Asimov~ Robert A. Heinlein~ L. Ron Hubbard~ and the Golden Age of Science Fiction,Alec Nevala-Lee,4.5,Hardcover,2018
LOVE'S WHISPER: An American Historical Romance (Wilderness Hearts Historical Romances Book 4),Dorothy Wiley,5.0,Kindle,2018
Her One Mistake,Heidi Perks,4.3,Kindle,2019
Surviving the Fall Box Set: The Complete Surviving the Fall Series - Books 1-12,Mike Kraus,4.6,Kindle,2019
Shadow Sun Survival: Shadow Sun Book One,Dave Willmarth,4.7,Kindle,2019
Crazy Rich Asians (Crazy Rich Asians Trilogy Book 1),Kevin Kwan,4.2,Kindle,2013
Jayden's Experiment: MM Gay Contemporary Romance,,3.6,Kindle,2019
Writing Fiction: A Guide to Narrative Craft (9th Edition),Janet Burroway,4.4,Paperback,
Children of Time,Adrian Tchaikovsky,4.5,Paperback,2016
Finding Felicity (Gold Coast Retrievers Book 5),P. Creeden,4.7,Kindle,2018
Punishing His Headstrong Heiress (Sizzling Historical Romance Novel),,1.0,Kindle Edition,2019
Trackers: The Complete Four Book Series (A Post-Apocalyptic Survival Thriller),Nicholas Sansbury Smith,4.7,Kindle,2018
Trackers: The Complete Four Book Series (A Post-Apocalyptic Survival Thriller),Nicholas Sansbury Smith,4.7,Kindle,2018
A Real Kind of Love: (Four Letter Word~ #1),Bella Jay,4.1,Kindle,2019
The Nothing Room,Cherie Mitchell,3.0,Kindle,2019
Fire & Blood: 300 Years Before A Game of Thrones (A Targaryen History) (A Song of Ice and Fire Book 1),George R. R. Martin,3.7,Kindle,2018
Storm Clouds Rolling In (# 1 in the Bregdan Chronicles Historical Fiction Romanc (Volume 1),Ginny Dye,4.4,Paperback,2015
Love Unscripted,Emma Collins,4.4,Kindle,2019
Take the Hit (Nuclear Survival: Northern Exposure Book 1),Harley Tate,4.4,Kindle,2019
A Discovery of Witches: A Novel (All Souls Trilogy~ Book 1),Deborah Harkness,4.4,Kindle,2011
The Protocol (A James Acton Thriller~ Book #1) (James Acton Thrillers),J. Robert Kennedy,4.2,Kindle,2014
